,year,brand,full_model_name,model_name,price,distance_travelled(kms),fuel_type,city
158,2015,Audi,Audi Q3 35 TDI Premium + Sunroof,Q3,2100000.0,67700.0,Diesel,Hyderabad
159,2018,Toyota,Toyota Innova Crysta 2.8 ZX AT 7 STR [2016-2020],Innova,2450000.0,52000.0,Diesel,Hyderabad
160,2020,Kia,Kia Seltos GTX Plus AT 1.4 [2019-2020],Seltos,1900000.0,31000.0,Petrol,Hyderabad
161,2018,Honda,Honda Amaze 1.2 VX i-VTEC,Amaze,819999.9999999999,17774.0,Petrol,Hyderabad
162,2014,Maruti Suzuki,Maruti Suzuki Alto 800 Lxi,Alto,315000.0,21000.0,Petrol,Hyderabad
163,2015,Hyundai,Hyundai Elite i20 Asta 1.2,Elite,630000.0,70000.0,Petrol,Hyderabad
164,2013,Honda,Honda Amaze 1.2 S i-VTEC,Amaze,450000.0,46888.0,Petrol,Hyderabad
165,2012,Tata,Tata Indica Vista LX TDI BS-III,Indica,254999.99999999997,75000.0,Diesel,Hyderabad
166,2012,Renault,Renault Duster 85 PS RxL Diesel,Duster,430000.0,77000.0,Diesel,Hyderabad
167,2017,Maruti Suzuki,Maruti Suzuki Vitara Brezza ZDi Plus,Vitara,990000.0,105000.0,Diesel,Hyderabad
168,2018,Maruti Suzuki,Maruti Suzuki Swift VXi [2014-2017],Swift,660000.0,33000.0,Petrol,Hyderabad
169,2020,Mahindra,Mahindra Scorpio S7 140 2WD 7 STR,Scorpio,1689999.9999999998,3700.0,Diesel,Hyderabad
