,year,brand,full_model_name,model_name,price,distance_travelled(kms),fuel_type,city
219,2016,Maruti Suzuki,Maruti Suzuki Baleno Zeta 1.2 AT,Baleno,699000.0,22272.0,Petrol,Thane
220,2017,Mahindra,Mahindra XUV500 W10 AT,XUV500,1545000.0,39700.0,Diesel,Thane
221,2017,Hyundai,Hyundai Creta 1.6 SX Plus AT Petrol,Creta,1195000.0,30958.0,Petrol,Thane
222,2018,Honda,Honda WR-V VX MT Diesel,WR-V,894999.9999999999,32202.0,Diesel,Thane
223,2018,Land Rover,Land Rover Discovery Sport HSE Luxury 7-Seater,Discovery,4190000.0,65000.0,Diesel,Mumbai
224,2018,Mercedes-Benz,Mercedes-Benz CLA 200 CDI Sport,CLA,3000000.0,10000.0,Diesel,Mumbai
225,2020,Volkswagen,Volkswagen Polo GT TSI,Polo,1025000.0,2608.0,Petrol,Mumbai
226,2021,Skoda,Skoda Superb L&K TSI AT,Superb,3495000.0000000005,7500.0,Petrol,Mumbai
227,2018,Mercedes-Benz,Mercedes-Benz CLA 200 D Urban Sport,CLA,2795000.0,34000.0,Diesel,Mumbai
228,2016,Mahindra,Mahindra XUV500 W10 AT,XUV500,1325000.0,41000.0,Diesel,Mumbai
229,2007,Honda,Honda CR-V 2.4 AT,CR-V,290000.0,195000.0,Petrol,Mumbai
230,2017,Hyundai,Hyundai Creta 1.6 SX Plus AT Petrol,Creta,1100000.0,43100.0,Petrol,Mumbai
231,2018,Mercedes-Benz,Mercedes-Benz CLA 200 Petrol Sport,CLA,2650000.0,17300.0,Petrol,Mumbai
232,2012,Honda,Honda Accord 2.4 AT,Accord,450000.0,61700.0,Petrol,Mumbai
233,2016,Maruti Suzuki,Maruti Suzuki Swift Dzire VDI,Swift,650000.0,68003.0,Diesel,Mumbai
234,2016,Mercedes-Benz,Mercedes-Benz C-Class C 220 CDI Avantgarde,C-Class,2200000.0,85000.0,Diesel,Mumbai
235,2009,Hyundai,Hyundai Verna VGT CRDi SX ABS,Verna,197000.0,98000.0,Diesel,Mumbai
236,2014,BMW,BMW X1 sDrive20d Sport Line,X1,1275000.0,45000.0,Diesel,Mumbai
237,2015,Volkswagen,Volkswagen Vento Comfortline Petrol AT,Vento,615000.0,33000.0,Petrol,Mumbai
238,2018,Honda,Honda BR-V V CVT Petrol,BR-V,1044999.9999999999,4000.0,Petrol,Mumbai
239,2012,Toyota,Toyota Etios Liva V,Etios,325000.0,54215.0,Petrol + 1,Mumbai
240,2018,Honda,Honda City ZX CVT Petrol [2017-2019],City,1051000.0,47000.0,Petrol,Mumbai
241,2018,Maruti Suzuki,Maruti Suzuki Vitara Brezza ZDi+ Dual Tone [2017-2018],Vitara,975000.0,19000.0,Diesel,Mumbai
242,2015,Hyundai,Hyundai i20 Active 1.4L SX (O) [2015-2016],i20,695000.0,30000.0,Diesel,Mumbai
243,2012,Mahindra,Mahindra Scorpio VLX Special Edition BS-IV,Scorpio,567000.0,88000.0,Diesel,Mumbai
244,2018,BMW,BMW X5 xDrive30d Pure Experience (5 Seater),X5,5675000.0,21000.0,Diesel,Mumbai
245,2018,Land Rover,Land Rover Range Rover Evoque SE Dynamic,Evoque,4500000.0,40000.0,Diesel,Mumbai
246,2010,Maruti Suzuki,Maruti Suzuki Estilo VXi,Estilo,145000.0,78500.0,Petrol,Mumbai
