,year,brand,full_model_name,model_name,price,distance_travelled(kms),fuel_type,city
144,2017,Hyundai,Hyundai Elite i20 Asta 1.4 CRDI,Elite,750000.0,40000.0,Diesel,Chennai
145,2019,Hyundai,Hyundai Creta EX 1.4 CRDi,Creta,990000.0,58000.0,Diesel,Chennai
146,2011,Toyota,Toyota Innova 2.5 VX 8 STR BS-IV,Innova,869999.9999999999,120000.0,Diesel,Chennai
147,2018,Maruti Suzuki,Maruti Suzuki Ciaz Delta Hybrid 1.5 [2018-2020],Ciaz,869999.9999999999,38000.0,Petrol,Chennai
148,2015,Hyundai,Hyundai i10 1.1L iRDE Magna Special Edition,i10,325000.0,54000.0,Petrol,Chennai
149,2015,Mahindra,Mahindra Thar CRDe 4x4 AC,Thar,750000.0,64000.0,Diesel,Chennai
150,2012,BMW,BMW X1 sDrive20d,X1,1385000.0,59000.0,Diesel,Chennai
151,2010,Maruti Suzuki,Maruti Suzuki SX4 VXi,SX4,240000.0,90000.0,Petrol,Chennai
152,2008,Hyundai,Hyundai i10 Sportz 1.2,i10,250000.0,73000.0,Petrol,Chennai
153,2016,Ford,Ford Figo Titanium1.5 TDCi,Figo,475000.0,40000.0,Diesel,Chennai
154,2016,Ford,Ford Endeavour Titanium 3.2 4x4 AT,Endeavour,2225000.0,65000.0,Diesel,Chennai
155,2016,Renault,Renault Duster 110 PS RXZ 4X2 MT Diesel,Duster,690000.0,70000.0,Diesel,Chennai
156,2014,Hyundai,Hyundai Elite i20 Era 1.2,Elite,515000.00000000006,29000.0,Petrol,Chennai
157,2015,Hyundai,Hyundai i10 1.1L iRDE Magna Special Edition,i10,325000.0,54000.0,Petrol,Chennai
158,2019,Kia,Kia Seltos GTX 1.4 Dual Tone,Seltos,1590000.0,7000.0,Petrol,Chennai
159,2019,Ford,Ford EcoSport Titanium 1.5L TDCi,EcoSport,890000.0,45000.0,Diesel,Chennai
160,2016,Ford,Ford Endeavour Titanium 3.2 4x4 AT,Endeavour,2089999.9999999998,74000.0,Diesel,Chennai
161,2012,Mahindra,Mahindra XUV500 W8,XUV500,750000.0,130000.0,Diesel,Chennai
162,2016,Ford,Ford EcoSport Titanium 1.5L TDCi,EcoSport,575000.0,68000.0,Diesel,Chennai
163,2017,Honda,Honda Jazz V Petrol,Jazz,725000.0,13000.0,Petrol,Chennai
164,2016,Mahindra,Mahindra TUV300 T8,TUV300,675000.0,64000.0,Diesel,Chennai
165,2011,Ford,Ford Endeavour 2.5L 4x2,Endeavour,950000.0,60000.0,Diesel,Chennai
166,2017,Hyundai,Hyundai Grand i10 Sportz AT 1.2 Kappa VTVT,Grand,550000.0,44000.0,Petrol,Chennai
167,2017,Ford,Ford Endeavour Trend 3.2 4x4 AT,Endeavour,2290000.0,61000.0,Diesel,Chennai
168,2014,Toyota,Toyota Innova 2.5 G 7 STR BS-IV,Innova,1149000.0,112000.0,Diesel,Chennai
169,2012,BMW,BMW X1 sDrive20d,X1,1385000.0,59000.0,Diesel,Chennai
